program_id,budget_item_key,fiscal_year,account_code,account_name,budget_side,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,major_program_name,budget_program_name,detail_program_name,department_name,amount_thousand_yen,general_revenue_thousand_yen,allocated_revenue_thousand_yen,major_program_code,budget_program_code,detail_program_code,budget_program_group_id,source_type,source_file,source_row_number,is_zero_amount,funding_data_status,department_display_name,department_mapping_status
2026_general_expenditure_02_01_04_01_07_01,2026_general_expenditure_02_01_04,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,04,電子計算費,電子計算事務運営費,共通基盤システム運用,共通基盤システム運用,ＤＸ＊ＤＸ推進担当課,6827329,6819122,8207,01,07,01,2026_general_expenditure_02_01_04_01_07,official_csv,ippansaisyutu.csv,9278,false,raw_source_only,DX推進担当部 ＤＸ推進担当課,matched
2026_general_expenditure_02_01_04_01_08_01,2026_general_expenditure_02_01_04,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,04,電子計算費,電子計算事務運営費,基幹業務システム運用,基幹業務システム運用,ＤＸ＊ＤＸ推進担当課,2090298,2087130,3168,01,08,01,2026_general_expenditure_02_01_04_01_08,official_csv,ippansaisyutu.csv,9279,false,raw_source_only,DX推進担当部 ＤＸ推進担当課,matched
2026_general_expenditure_02_01_04_01_09_01,2026_general_expenditure_02_01_04,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,04,電子計算費,電子計算事務運営費,事務センター改修,事務センター改修,ＤＸ＊ＤＸ推進担当課,16370,16370,0,01,09,01,2026_general_expenditure_02_01_04_01_09,official_csv,ippansaisyutu.csv,9280,false,raw_source_only,DX推進担当部 ＤＸ推進担当課,matched
2026_general_expenditure_02_01_04_01_10_01,2026_general_expenditure_02_01_04,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,04,電子計算費,電子計算事務運営費,公衆無線ＬＡＮ環境整備事業,公衆無線ＬＡＮ環境整備事業,ＤＸ＊ＤＸ推進担当課,114323,114323,0,01,10,01,2026_general_expenditure_02_01_04_01_10,official_csv,ippansaisyutu.csv,9281,false,raw_source_only,DX推進担当部 ＤＸ推進担当課,matched
2026_general_expenditure_02_01_04_01_11_01,2026_general_expenditure_02_01_04,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,04,電子計算費,電子計算事務運営費,ＤＸ推進,ＤＸ推進,ＤＸ＊ＤＸ推進担当課,58835,58118,717,01,11,01,2026_general_expenditure_02_01_04_01_11,official_csv,ippansaisyutu.csv,9282,false,raw_source_only,DX推進担当部 ＤＸ推進担当課,matched
2026_general_expenditure_02_01_05_01_01_01,2026_general_expenditure_02_01_05,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,05,財政管理費,財政事務運営費,財政事務,財政事務,政策＊財政課,936,936,0,01,01,01,2026_general_expenditure_02_01_05_01_01,official_csv,ippansaisyutu.csv,9254,false,raw_source_only,政策経営部 財政課,matched
2026_general_expenditure_02_01_05_02_01_01,2026_general_expenditure_02_01_05,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,05,財政管理費,契約検査事務運営費,契約検査,契約検査,財務部＊経理課,8993,8993,0,02,01,01,2026_general_expenditure_02_01_05_02_01,official_csv,ippansaisyutu.csv,9343,false,raw_source_only,財務部 経理課,already_display
2026_general_expenditure_02_01_06_01_01_01,2026_general_expenditure_02_01_06,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,06,財産管理費,区有財産管理費,自治体総合賠償責任保険分担金,自治体総合賠償責任保険分担金,財務部＊経理課,19151,19151,0,01,01,01,2026_general_expenditure_02_01_06_01_01,official_csv,ippansaisyutu.csv,9344,false,raw_source_only,財務部 経理課,already_display
2026_general_expenditure_02_01_06_01_02_01,2026_general_expenditure_02_01_06,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,06,財産管理費,区有財産管理費,区有財産管理,区有財産管理,財務部＊経理課,4308,4308,0,01,02,01,2026_general_expenditure_02_01_06_01_02,official_csv,ippansaisyutu.csv,9345,false,raw_source_only,財務部 経理課,already_display
2026_general_expenditure_02_01_06_01_03_01,2026_general_expenditure_02_01_06,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,06,財産管理費,区有財産管理費,財務部庶務事務,財務部庶務事務,財務部＊経理課,1772,1772,0,01,03,01,2026_general_expenditure_02_01_06_01_03,official_csv,ippansaisyutu.csv,9346,false,raw_source_only,財務部 経理課,already_display
2026_general_expenditure_02_01_06_01_04_01,2026_general_expenditure_02_01_06,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,06,財産管理費,区有財産管理費,財産評価委員会,財産評価委員会,財務部＊経理課,480,480,0,01,04,01,2026_general_expenditure_02_01_06_01_04,official_csv,ippansaisyutu.csv,9347,false,raw_source_only,財務部 経理課,already_display
2026_general_expenditure_02_01_06_01_06_01,2026_general_expenditure_02_01_06,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,06,財産管理費,区有財産管理費,施設営繕事務,施設営繕事務,営繕＊公マネ課,5798,5798,0,01,06,01,2026_general_expenditure_02_01_06_01_06,official_csv,ippansaisyutu.csv,9358,false,raw_source_only,施設営繕担当部 公マネ課,matched
2026_general_expenditure_02_01_06_01_08_01,2026_general_expenditure_02_01_06,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,06,財産管理費,区有財産管理費,公共建築保全業務の推進,公共建築保全業務の推進,営繕＊公マネ課,960972,960972,0,01,08,01,2026_general_expenditure_02_01_06_01_08,official_csv,ippansaisyutu.csv,9359,false,raw_source_only,施設営繕担当部 公マネ課,matched
2026_general_expenditure_02_01_06_01_10_01,2026_general_expenditure_02_01_06,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,06,財産管理費,区有財産管理費,用地事務,用地事務,財務＊用地課,2027,2027,0,01,10,01,2026_general_expenditure_02_01_06_01_10,official_csv,ippansaisyutu.csv,9355,false,raw_source_only,財務部 用地課,matched
2026_general_expenditure_02_01_07_01_01_01,2026_general_expenditure_02_01_07,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,07,車両管理費,車両集中管理費,車両維持運営,車両維持運営,財務部＊経理課,57295,57272,23,01,01,01,2026_general_expenditure_02_01_07_01_01,official_csv,ippansaisyutu.csv,9348,false,raw_source_only,財務部 経理課,already_display
2026_general_expenditure_02_01_07_01_02_01,2026_general_expenditure_02_01_07,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,07,車両管理費,車両集中管理費,公用自動車の脱炭素化の推進,公用自動車の脱炭素化の推進,財務部＊経理課,147871,147871,0,01,02,01,2026_general_expenditure_02_01_07_01_02,official_csv,ippansaisyutu.csv,9349,false,raw_source_only,財務部 経理課,already_display
2026_general_expenditure_02_01_08_01_01_01,2026_general_expenditure_02_01_08,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,08,会計管理費,金銭、物品出納事務費,公金取扱手数料,公金取扱手数料,会計＊会計課,218079,218079,0,01,01,01,2026_general_expenditure_02_01_08_01_01,official_csv,ippansaisyutu.csv,10071,false,raw_source_only,会計室 会計課,matched
2026_general_expenditure_02_01_08_01_03_01,2026_general_expenditure_02_01_08,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,08,会計管理費,金銭、物品出納事務費,会計室庶務事務,会計室庶務事務,会計＊会計課,23490,23490,0,01,03,01,2026_general_expenditure_02_01_08_01_03,official_csv,ippansaisyutu.csv,10072,false,raw_source_only,会計室 会計課,matched
2026_general_expenditure_02_01_08_01_04_01,2026_general_expenditure_02_01_08,2026,general,一般会計,expenditure,02,総務費,01,総務管理費,08,会計管理費,金銭、物品出納事務費,新公会計制度の推進,新公会計制度の推進,会計＊会計課,990,990,0,01,04,01,2026_general_expenditure_02_01_08_01_04,official_csv,ippansaisyutu.csv,10073,false,raw_source_only,会計室 会計課,matched
2026_general_expenditure_02_02_01_01_01_01,2026_general_expenditure_02_02_01,2026,general,一般会計,expenditure,02,総務費,02,徴税費,01,税務総務費,税務事務運営費,納税奨励,納税奨励,財務部＊課税課,956,956,0,01,01,01,2026_general_expenditure_02_02_01_01_01,official_csv,ippansaisyutu.csv,9350,false,raw_source_only,財務部 課税課,already_display
2026_general_expenditure_02_02_01_01_02_01,2026_general_expenditure_02_02_01,2026,general,一般会計,expenditure,02,総務費,02,徴税費,01,税務総務費,税務事務運営費,納税意識啓発事業,納税意識啓発事業,財務部＊納税課,1226,1226,0,01,02,01,2026_general_expenditure_02_02_01_01_02,official_csv,ippansaisyutu.csv,9352,false,raw_source_only,財務部 納税課,already_display
2026_general_expenditure_02_02_02_01_01_01,2026_general_expenditure_02_02_02,2026,general,一般会計,expenditure,02,総務費,02,徴税費,02,賦課徴収費,区税賦課徴収事務費,区税賦課,区税賦課,財務部＊課税課,515119,-1410173,1925292,01,01,01,2026_general_expenditure_02_02_02_01_01,official_csv,ippansaisyutu.csv,9351,false,raw_source_only,財務部 課税課,already_display
2026_general_expenditure_02_02_02_01_02_01,2026_general_expenditure_02_02_02,2026,general,一般会計,expenditure,02,総務費,02,徴税費,02,賦課徴収費,区税賦課徴収事務費,区税徴収,区税徴収,財務部＊納税課,214457,186723,27734,01,02,01,2026_general_expenditure_02_02_02_01_02,official_csv,ippansaisyutu.csv,9353,false,raw_source_only,財務部 納税課,already_display
2026_general_expenditure_02_02_02_01_03_01,2026_general_expenditure_02_02_02,2026,general,一般会計,expenditure,02,総務費,02,徴税費,02,賦課徴収費,区税賦課徴収事務費,特別区税等歳出還付及加算金,特別区税等歳出還付及加算金,財務部＊納税課,650000,650000,0,01,03,01,2026_general_expenditure_02_02_02_01_03,official_csv,ippansaisyutu.csv,9354,false,raw_source_only,財務部 納税課,already_display
2026_general_expenditure_02_03_01_01_01_01,2026_general_expenditure_02_03_01,2026,general,一般会計,expenditure,02,総務費,03,区民費,01,区民総務費,区民関係事務運営費,町会自治会等事業助成,町会自治会等事業助成,地域行政部＊地域行政課,33913,33913,0,01,01,01,2026_general_expenditure_02_03_01_01_01,official_csv,ippansaisyutu.csv,9406,false,raw_source_only,地域行政部 地域行政課,already_display
2026_general_expenditure_02_03_01_01_09_01,2026_general_expenditure_02_03_01,2026,general,一般会計,expenditure,02,総務費,03,区民費,01,区民総務費,区民関係事務運営費,市民活動の促進,市民活動の促進,生政＊市民活動推進課,24300,5400,18900,01,09,01,2026_general_expenditure_02_03_01_01_09,official_csv,ippansaisyutu.csv,9360,false,raw_source_only,生活文化政策部 市民活動推進課,matched
2026_general_expenditure_02_03_01_01_11_01,2026_general_expenditure_02_03_01,2026,general,一般会計,expenditure,02,総務費,03,区民費,01,区民総務費,区民関係事務運営費,区広報板維持管理,区広報板維持管理,地域行政部＊地域行政課,19441,19241,200,01,11,01,2026_general_expenditure_02_03_01_01_11,official_csv,ippansaisyutu.csv,9407,false,raw_source_only,地域行政部 地域行政課,already_display
2026_general_expenditure_02_03_01_01_12_01,2026_general_expenditure_02_03_01,2026,general,一般会計,expenditure,02,総務費,03,区民費,01,区民総務費,区民関係事務運営費,住居表示維持管理,住居表示維持管理,地行＊住民記録・戸籍課,6861,6860,1,01,12,01,2026_general_expenditure_02_03_01_01_12,official_csv,ippansaisyutu.csv,9416,false,raw_source_only,地域行政部 住民記録・戸籍課,matched
2026_general_expenditure_02_03_01_01_14_01,2026_general_expenditure_02_03_01,2026,general,一般会計,expenditure,02,総務費,03,区民費,01,区民総務費,区民関係事務運営費,出張所広報,出張所広報,地域行政部＊地域行政課,10511,10511,0,01,14,01,2026_general_expenditure_02_03_01_01_14,official_csv,ippansaisyutu.csv,9408,false,raw_source_only,地域行政部 地域行政課,already_display
2026_general_expenditure_02_03_01_01_16_01,2026_general_expenditure_02_03_01,2026,general,一般会計,expenditure,02,総務費,03,区民費,01,区民総務費,区民関係事務運営費,生活文化政策部庶務事務,生活文化政策部庶務事務,生政＊市民活動推進課,10252,10252,0,01,16,01,2026_general_expenditure_02_03_01_01_16,official_csv,ippansaisyutu.csv,9361,false,raw_source_only,生活文化政策部 市民活動推進課,matched
2026_general_expenditure_02_03_01_01_19_01,2026_general_expenditure_02_03_01,2026,general,一般会計,expenditure,02,総務費,03,区民費,01,区民総務費,区民関係事務運営費,地域行政部庶務事務,地域行政部庶務事務,地域行政部＊地域行政課,20551,20551,0,01,19,01,2026_general_expenditure_02_03_01_01_19,official_csv,ippansaisyutu.csv,9409,false,raw_source_only,地域行政部 地域行政課,already_display
2026_general_expenditure_02_03_01_02_01_01,2026_general_expenditure_02_03_01,2026,general,一般会計,expenditure,02,総務費,03,区民費,01,区民総務費,まちづくり推進事業費,臨海部広域斎場組合負担金,臨海部広域斎場組合負担金,地域行政部＊地域行政課,15023,15023,0,02,01,01,2026_general_expenditure_02_03_01_02_01,official_csv,ippansaisyutu.csv,9410,false,raw_source_only,地域行政部 地域行政課,already_display
2026_general_expenditure_02_03_01_02_03_01,2026_general_expenditure_02_03_01,2026,general,一般会計,expenditure,02,総務費,03,区民費,01,区民総務費,まちづくり推進事業費,公共施設利用案内システム維持運営,公共施設利用案内システム維持運営,地域行政部＊地域行政課,105698,86866,18832,02,03,01,2026_general_expenditure_02_03_01_02_03,official_csv,ippansaisyutu.csv,9411,false,raw_source_only,地域行政部 地域行政課,already_display
2026_general_expenditure_02_03_01_02_04_01,2026_general_expenditure_02_03_01,2026,general,一般会計,expenditure,02,総務費,03,区民費,01,区民総務費,まちづくり推進事業費,地域活動推進（世田谷）,地域活動推進（世田谷）,世支＊地域振興課,721,721,0,02,04,01,2026_general_expenditure_02_03_01_02_04,official_csv,ippansaisyutu.csv,9082,false,raw_source_only,世田谷総合支所 地域振興課,matched
2026_general_expenditure_02_03_01_02_05_01,2026_general_expenditure_02_03_01,2026,general,一般会計,expenditure,02,総務費,03,区民費,01,区民総務費,まちづくり推進事業費,地域活動推進（北沢）,地域活動推進（北沢）,北支＊地域振興課,1092,1092,0,02,05,01,2026_general_expenditure_02_03_01_02_05,official_csv,ippansaisyutu.csv,9118,false,raw_source_only,北沢総合支所 地域振興課,matched
2026_general_expenditure_02_03_01_02_06_01,2026_general_expenditure_02_03_01,2026,general,一般会計,expenditure,02,総務費,03,区民費,01,区民総務費,まちづくり推進事業費,地域活動推進（玉川）,地域活動推進（玉川）,玉支＊地域振興課,667,667,0,02,06,01,2026_general_expenditure_02_03_01_02_06,official_csv,ippansaisyutu.csv,9151,false,raw_source_only,玉川総合支所 地域振興課,matched
